,X,Y,Z,u,v
256,0.0,-5.0,5.0,1.1126424835998403,0.21007169246020377
257,0.384615384615385,-5.0,5.0,1.0566406366833716,0.19591888997352283
258,0.7692307692307692,-5.0,5.0,0.9993311794435777,0.18143562783855252
259,1.1538461538461542,-5.0,5.0,0.940667772984715,0.16661019527654122
260,1.5384615384615392,-5.0,5.0,0.880601862703417,0.15143032155448516
261,1.9230769230769234,-5.0,5.0,0.8190825442556182,0.13588314211224992
262,2.3076923076923084,-5.0,5.0,0.756056419674768,0.11995516220072638
263,2.6923076923076925,-5.0,5.0,0.6914674427865839,0.1036322178150036
264,3.0769230769230766,-5.0,5.0,0.6252567529797309,0.08689943368484791
265,3.4615384615384617,-5.0,5.0,0.5573624962961529,0.06974117806060123
266,3.8461538461538467,-5.0,5.0,0.48771963269802754,0.052141014005631744
267,4.230769230769232,-5.0,5.0,0.4162597282490184,0.03408164687632166
268,4.615384615384617,-5.0,5.0,0.34291073081401957,0.01554486763684389
269,5.0,-5.0,5.0,0.2675967277320204,-0.003488508381820343
270,-5.0,-5.0,5.0,1.7394066409386897,0.36846770639486637
271,-5.0,-4.615384615384615,5.0,1.7021107613761697,0.28802461750344716
272,-5.0,-4.230769230769231,5.0,1.665233436072348,0.2084843038738879
273,-5.0,-3.846153846153846,5.0,1.6287676584840076,0.1298316531670933
274,-5.0,-3.4615384615384617,5.0,1.5927065775849691,0.05205188847702363
275,-5.0,-3.0769230769230766,5.0,1.5570434935750863,-0.024869440924526514
276,-5.0,-2.692307692307692,5.0,1.521771853730538,-0.10094646853838876
277,-5.0,-2.3076923076923075,5.0,1.486885248390019,-0.17619301929536485
278,-5.0,-1.923076923076923,5.0,1.4523774070716637,-0.25062261793159146
279,-5.0,-1.5384615384615383,5.0,1.4182421947157644,-0.3242484970925849
280,-5.0,-1.1538461538461537,5.0,1.384473608048551,-0.3970836051761629
281,-5.0,-0.7692307692307692,5.0,1.351065772062509,-0.46914061392400835
282,-5.0,-0.38461538461538414,5.0,1.3180129366089042,-0.5404319257712232
283,-5.0,0.0,5.0,1.2853094730983534,-0.6109696809628252
284,-5.0,0.384615384615385,5.0,1.252949871305476,-0.6807657644457661
285,-5.0,0.7692307692307692,5.0,1.2209287362738095,-0.7498318125446846
286,-5.0,1.1538461538461542,5.0,1.189240785317338,-0.8181792194292782
287,-5.0,1.5384615384615392,5.0,1.157880845115138,-0.8858191433808318
288,-5.0,1.9230769230769234,5.0,1.1268438488957777,-0.9527625128651553
289,-5.0,2.3076923076923084,5.0,1.0961248337082607,-1.01902003241886
290,-5.0,2.6923076923076925,5.0,1.0657189377764162,-1.084602188355641
291,-5.0,3.0769230769230766,5.0,1.035621397933784,-1.1495192542989516
292,-5.0,3.4615384615384617,5.0,1.0058275471361433,-1.2137812965472012
293,-5.0,3.8461538461538467,5.0,0.9763328120489627,-1.2773981792773585
294,-5.0,4.230769230769232,5.0,0.9471327107071488,-1.3403795695926184
295,-5.0,4.615384615384617,5.0,0.9182228502445785,-1.4027349424195437
296,-5.0,5.0,5.0,0.8895989246910022,-1.4644735852599093
297,-5.0,5.0,-5.0,-0.5149498424048382,-0.36254917055686836
298,-5.0,5.0,-4.615384615384615,-0.46772487049483036,-0.3995990407717001
299,-5.0,5.0,-4.230769230769231,-0.4200222030699018,-0.4370236821322671
300,-5.0,5.0,-3.846153846153846,-0.37183455522384556,-0.4748288099374582
301,-5.0,5.0,-3.4615384615384617,-0.3231544931661869,-0.5130202562917968
302,-5.0,5.0,-3.0769230769230766,-0.27397443039914693,-0.5516039731047648
303,-5.0,5.0,-2.692307692307692,-0.224286623776199,-0.5905860351830221
304,-5.0,5.0,-2.3076923076923075,-0.1740831694379135,-0.6299726434188977
305,-5.0,5.0,-1.923076923076923,-0.12335599862061315,-0.6697701280786672
306,-5.0,5.0,-1.5384615384615383,-0.0720968733331698,-0.7099849521942772
307,-5.0,5.0,-1.1538461538461537,-0.020297381897077235,-0.7506237150623354
308,-5.0,5.0,-0.7692307692307692,0.03205106565527127,-0.7916931558543462
309,-5.0,5.0,-0.38461538461538414,0.08495724232938764,-0.8332001573423363
310,-5.0,5.0,0.0,0.13843010907009,-0.8751517497441981
311,-5.0,5.0,0.384615384615385,0.192478819821253,-0.9175551146932664
312,-5.0,5.0,0.7692307692307692,0.24711272674990503,-0.9604175893368311
313,-5.0,5.0,1.1538461538461542,0.3023413856409381,-1.0037466705684996
314,-5.0,5.0,1.5384615384615392,0.35817456146896287,-1.047550019399541
315,-5.0,5.0,1.9230769230769234,0.4146222341541349,-1.09183546547456
316,-5.0,5.0,2.3076923076923084,0.47169460450907846,-1.136611011737095
317,-5.0,5.0,2.6923076923076925,0.5294021003843473,-1.1818848392509775
318,-5.0,5.0,3.0769230769230766,0.5877553830202049,-1.2276653121835568
319,-5.0,5.0,3.4615384615384617,0.6467653536128439,-1.2739609829571585
320,-5.0,5.0,3.8461538461538467,0.706443160103543,-1.3207805975754507
321,-5.0,5.0,4.230769230769232,0.7668002041996423,-1.368133101131678
322,-5.0,5.0,4.615384615384617,0.827848148636622,-1.416027643506049
323,-5.0,5.0,5.0,0.8895989246910022,-1.4644735852599093
