x,y,z,Xcam0,Ycam0,Xcam1,Ycam1,Xcam2,Ycam2,Xcam3,Ycam3
4,-4,8,806.3355865,653.2563714,633.4651751,620.6184317,820.7789808,782.8754681,619.9536525,814.6360581
4,0,8,813.5342886,734.9305569,626.7310675,702.7281606,813.5342886,865.0714431,626.7310675,897.2738394
4,4,8,820.7789808,817.1265319,619.9536525,785.3659419,806.3355865,946.7456286,633.4651751,979.3835683
4,8,8,828.0701053,899.8493126,613.132511,868.5368859,799.182438,1027.902978,640.156389,1060.97029
4,12,8,835.4081099,983.1039799,606.2672183,952.2461692,792.0744121,1108.54838,646.8051178,1142.038986
4,16,8,842.7934481,1066.89568,599.3573445,1036.499035,785.0110831,1188.686666,653.4117648,1222.594574
4,20,8,850.2265796,1151.229627,592.4024539,1121.300797,777.9920308,1268.322602,659.9767282,1302.64191
4,24,8,857.7079696,1236.1111,585.4021051,1206.656834,771.0168402,1347.460898,666.5004015,1382.185789
4,28,8,865.2380897,1321.545449,578.3558511,1292.572601,764.0851013,1426.106204,672.9831727,1461.230946
4,32,8,872.8174176,1407.538094,571.2632387,1379.053619,757.1964095,1504.263111,679.4254255,1539.782056
8,-32,8,834.7581275,113.3282319,758.4972486,42.28814079,954.031871,178.3652133,654.1427046,235.336117
8,-28,8,841.8655647,191.289404,752.2827781,121.0377295,946.2143141,264.1156583,660.9867239,322.0633304
8,-24,8,849.0172731,269.7361856,746.0290946,200.2842251,938.4473422,349.3112385,667.7858584,408.2217644
8,-20,8,856.2136677,348.673128,739.7358257,280.0323456,930.7304659,433.957322,674.5405482,493.8169963
8,-16,8,863.4551686,428.1048397,733.4025943,360.2868691,923.0632022,518.0592079,681.2512276,578.8545304
8,-12,8,870.7422013,508.035987,727.0290186,441.0526344,915.445074,601.6221275,687.9183254,663.3397993
8,-8,8,878.0751965,588.4712953,720.6147119,522.3345423,907.8756106,684.6512453,694.5422647,747.2781658
8,-4,8,885.4545904,669.4155494,714.1592825,604.1375562,900.3543472,767.1516597,701.1234633,830.6749231
8,0,8,892.8808248,750.8735952,707.6623336,686.4667037,892.8808248,849.1284048,707.6623336,913.5352963
8,4,8,900.3543472,832.8503403,701.1234633,769.3270769,885.4545904,930.5864506,714.1592825,995.8644438
8,8,8,907.8756106,915.3507547,694.5422647,852.7238342,878.0751965,1011.530705,720.6147119,1077.667458
8,12,8,915.445074,998.3798725,687.9183254,936.6622007,870.7422013,1091.966013,727.0290186,1158.949366
8,16,8,923.0632022,1081.942792,681.2512276,1021.14747,863.4551686,1171.89716,733.4025943,1239.715131
8,20,8,930.7304659,1166.044678,674.5405482,1106.185004,856.2136677,1251.328872,739.7358257,1319.969654
8,24,8,938.4473422,1250.690762,667.7858584,1191.780236,849.0172731,1330.265814,746.0290946,1399.717775
8,28,8,946.2143141,1335.886342,660.9867239,1277.93867,841.8655647,1408.712596,752.2827781,1478.96427
8,32,8,954.031871,1421.636787,654.1427046,1364.665883,834.7581275,1486.673768,758.4972486,1557.713859
12,-32,8,911.8260804,130.8055997,838.0822512,24.23995975,1034.702458,164.3609346,737.5885663,249.8221788
12,-28,8,919.1493379,208.5719396,832.0986653,103.1889515,1026.650021,249.8704911,744.1804295,336.7969392
12,-24,8,926.5180648,286.8211239,826.0771998,182.6377352,1018.649516,334.8285822,750.7289148,423.1993606
12,-20,8,933.9326861,365.5576636,820.0174941,262.5910718,1010.700442,419.2405255,757.234449,509.035074
12,-16,8,941.3936317,444.7861259,813.9191826,343.0537829,1002.802305,503.1115703,763.6974533,594.3096366
12,-12,8,948.9013372,524.5111354,807.7818952,424.030752,994.9546154,586.4468992,770.1183434,679.0285333
12,-8,8,956.4562434,604.7373748,801.605257,505.5269249,987.1568927,669.2516284,776.4975296,763.1971778
12,-4,8,964.0587971,685.4695858,795.3888885,587.5473111,979.4086609,751.5308094,782.8354168,846.8209135
12,0,8,971.7094503,766.7125702,789.1324049,670.0969851,971.7094503,833.2894298,789.1324049,929.9050149
12,4,8,979.4086609,848.4711906,782.8354168,753.1810865,964.0587971,914.5324142,795.3888885,1012.454689
12,8,8,987.1568927,930.7503716,776.4975296,836.8048222,956.4562434,995.2646252,801.605257,1094.475075
12,12,8,994.9546154,1013.555101,770.1183434,920.9734667,948.9013372,1075.490865,807.7818952,1175.971248
12,16,8,1002.802305,1096.89043,763.6974533,1005.692363,941.3936317,1155.215874,813.9191826,1256.948217
12,20,8,1010.700442,1180.761475,757.234449,1090.966926,933.9326861,1234.444336,820.0174941,1337.410928
12,24,8,1018.649516,1265.173418,750.7289148,1176.802639,926.5180648,1313.180876,826.0771998,1417.364265
12,28,8,1026.650021,1350.131509,744.1804295,1263.205061,919.1493379,1391.43006,832.0986653,1496.813048
12,32,8,1034.702458,1435.641065,737.5885663,1350.179821,911.8260804,1469.1964,838.0822512,1575.76204
16,-32,8,988.4049681,148.172058,918.1854454,6.074263911,1114.834623,150.450125,821.6066496,264.4075773
16,-28,8,995.9411634,225.7444636,912.4358925,85.22358921,1106.550605,235.7200943,827.9427379,351.6312476
16,-24,8,1003.524001,303.7969719,906.6498224,164.8756162,1098.319836,320.4419666,834.2369894,438.2789859
16,-20,8,1011.153915,382.3340538,900.8268861,245.0351494,1090.141803,404.6210097,840.4898171,524.3564778
16,-16,8,1018.831345,461.3602359,894.9667301,325.7070547,1082.016001,488.2624238,846.7016286,609.8693343
16,-12,8,1026.556737,540.8801015,889.0689965,406.8962604,1073.94193,571.3713432,852.8728263,694.8230928
16,-8,8,1034.330541,620.898291,883.1333227,488.6077581,1065.9191,653.9528368,859.0038071,779.2232186
16,-4,8,1042.153215,701.4195035,877.1593413,570.8466041,1057.947023,736.0119094,865.0949628,863.0751062
16,0,8,1050.025219,782.4484973,871.1466803,653.6179199,1050.025219,817.5535027,871.1466803,946.3840801
16,4,8,1057.947023,863.9900906,865.0949628,736.9268938,1042.153215,898.5824965,877.1593413,1029.155396
16,8,8,1065.9191,946.0491632,859.0038071,820.7787814,1034.330541,979.103709,883.1333227,1111.394242
16,12,8,1073.94193,1028.630657,852.8728263,905.1789072,1026.556737,1059.121899,889.0689965,1193.10574
16,16,8,1082.016001,1111.739576,846.7016286,990.1326657,1018.831345,1138.641764,894.9667301,1274.294945
16,20,8,1090.141803,1195.38099,840.4898171,1075.645522,1011.153915,1217.667946,900.8268861,1354.966851
16,24,8,1098.319836,1279.560033,834.2369894,1161.723014,1003.524001,1296.205028,906.6498224,1435.126384
16,28,8,1106.550605,1364.281906,827.9427379,1248.370752,995.9411634,1374.257536,912.4358925,1514.778411
16,32,8,1114.834623,1449.551875,821.6066496,1335.594423,988.4049681,1451.829942,918.1854454,1593.927736
20,-32,8,1064.499431,165.4286592,998.8119088,-12.21009822,1194.433738,136.6318519,906.2028608,279.0933379
20,-28,8,1072.245724,242.8080233,993.2995844,67.14049653,1185.921389,221.6635251,912.2794984,366.5672915
20,-24,8,1080.039806,320.6647713,987.7521345,146.9967279,1177.463574,306.1504395,918.3158752,453.4616865
20,-20,8,1087.882121,399.0033345,982.1692222,227.3634444,1169.059772,390.0978131,924.3123901,539.7822639
20,-16,8,1095.77312,477.8281994,976.5505065,308.2455566,1160.709466,473.5107981,930.2694366,625.5346888
20,-12,8,1103.713256,557.1439083,970.8956417,389.6480384,1152.412147,556.3944808,936.1874031,710.724552
20,-8,8,1111.702989,636.9550603,965.2042779,471.5759278,1144.167313,638.7538834,942.0666729,795.3573713
20,-4,8,1119.742787,717.2663121,959.4760606,554.0343282,1135.974468,720.5939647,947.9076242,879.4385926
20,0,8,1127.83312,798.0823788,953.7106306,637.028409,1127.83312,801.9196212,953.7106306,962.973591
20,4,8,1135.974468,879.4080353,947.9076242,720.5634074,1119.742787,882.7356879,959.4760606,1045.967672
20,8,8,1144.167313,961.2481166,942.0666729,804.6446287,1111.702989,963.0469397,965.2042779,1128.426072
20,12,8,1152.412147,1043.607519,936.1874031,889.277448,1103.713256,1042.858092,970.8956417,1210.353962
20,16,8,1160.709466,1126.491202,930.2694366,974.4673112,1095.77312,1122.173801,976.5505065,1291.756443
20,20,8,1169.059772,1209.904187,924.3123901,1060.219736,1087.882121,1200.998666,982.1692222,1372.638556
20,24,8,1177.463574,1293.851561,918.3158752,1146.540313,1080.039806,1279.337229,987.7521345,1453.005272
20,28,8,1185.921389,1378.338475,912.2794984,1233.434709,1072.245724,1357.193977,993.2995844,1532.861503
20,32,8,1194.433738,1463.370148,906.2028608,1320.908662,1064.499431,1434.573341,998.8119088,1612.212098
24,-32,8,1140.114052,182.5764423,1079.966786,-30.61429322,1273.505106,122.905195,991.3831876,293.8804999
24,-28,8,1148.067641,259.7636524,1074.694933,48.93851244,1264.767623,207.6998536,997.1966409,381.606121
24,-24,8,1156.070144,337.4255502,1069.389377,128.999915,1256.085934,291.9530612,1002.971445,468.748523
24,-20,8,1164.122012,415.5665281,1064.049792,209.5748075,1247.459504,375.6699872,1008.707984,555.3135025
24,-16,8,1172.223704,494.1910327,1058.675851,290.6681459,1238.887808,458.8557356,1014.406638,641.3067799
24,-12,8,1180.375684,573.3035661,1053.26722,372.2849501,1230.370327,541.515346,1020.067779,726.7339999
24,-8,8,1188.578422,652.9086863,1047.823563,454.430305,1221.906548,623.6537942,1025.691778,811.6007335
24,-4,8,1196.832393,733.0110081,1042.344539,537.1093617,1213.495965,705.2759935,1031.278999,895.9124787
24,0,8,1205.138078,813.6152044,1036.829801,620.3273383,1205.138078,786.3867956,1036.829801,979.6746617
24,4,8,1213.495965,894.7260065,1031.278999,704.0895213,1196.832393,866.9909919,1042.344539,1062.892638
24,8,8,1221.906548,976.3482058,1025.691778,788.4012665,1188.578422,947.0933137,1047.823563,1145.571695
24,12,8,1230.370327,1058.486654,1020.067779,873.2680001,1180.375684,1026.698434,1053.26722,1227.71705
24,16,8,1238.887808,1141.146264,1014.406638,958.6952201,1172.223704,1105.810967,1058.675851,1309.333854
24,20,8,1247.459504,1224.332013,1008.707984,1044.688497,1164.122012,1184.435472,1064.049792,1390.427192
24,24,8,1256.085934,1308.048939,1002.971445,1131.253477,1156.070144,1262.57645,1069.389377,1471.002085
24,28,8,1264.767623,1392.302146,997.1966409,1218.395879,1148.067641,1340.238348,1074.694933,1551.063488
24,32,8,1273.505106,1477.096805,991.3831876,1306.1215,1140.114052,1417.425558,1079.966786,1630.616293
